season_year,snapshot_date,rank,team,record,wins,losses,rating,hi,lo,last,source_url
2013,03/15/2013,42,San Diego St,22-9,22,9,5.8,16,90,42,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,43,VCU,24-7,24,7,5.7,6,210,43,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,44,Providence,17-14,17,14,5.6,39,310,44,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,45,Creighton,27-7,27,7,5.6,13,255,45,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,46,West Virginia,13-19,13,19,5.6,1,57,46,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,47,Florida St,18-14,18,14,5.5,28,192,48,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,48,Rutgers,15-16,15,16,5.5,44,249,47,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,49,Nebraska,15-17,15,17,5.5,44,318,51,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,50,UNLV,24-8,24,8,5.4,17,310,49,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,51,Northwestern,13-19,13,19,5.4,39,333,53,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,52,Arkansas,19-13,19,13,5.3,24,339,50,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,53,Penn St,10-21,10,21,5.3,45,307,61,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,54,S Florida,12-19,12,19,5.3,49,255,52,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,55,Wichita St,26-8,26,8,5.3,20,247,54,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,56,Washington,18-15,18,15,5.3,17,206,58,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,57,Texas,16-17,16,17,5.2,5,285,60,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,58,Boise St,21-10,21,10,5.2,55,257,55,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,59,N Iowa,18-14,18,14,5.2,15,308,56,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,60,Virginia,21-10,21,10,5.1,49,173,57,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,61,St John's,16-15,16,15,5.0,27,168,59,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,62,Colorado St,25-7,25,7,5.0,47,260,62,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,63,Seton Hall,15-18,15,18,4.9,53,275,63,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,64,Xavier,17-14,17,14,4.8,39,312,65,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,65,Temple,23-8,23,8,4.8,27,172,64,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,66,Fresno St,11-19,11,19,4.7,15,168,66,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,67,Vanderbilt,15-16,15,16,4.6,57,309,71,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,68,Oregon,24-8,24,8,4.6,44,306,68,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,69,La Salle,21-8,21,8,4.6,49,237,67,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,70,Georgia,15-17,15,17,4.5,50,257,69,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,71,Alabama,20-11,20,11,4.5,27,165,70,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,72,Saint Joseph's,18-12,18,12,4.5,12,258,74,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,73,Saint Louis,24-6,24,6,4.4,18,175,72,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,74,Boston College,16-16,16,16,4.4,67,289,78,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,75,Maryland,21-11,21,11,4.4,8,183,73,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,76,Clemson,13-18,13,18,4.3,49,317,75,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,77,Mississippi,23-8,23,8,4.3,45,331,76,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,78,Wake Forest,13-18,13,18,4.3,71,330,81,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,79,Illinois St,18-15,18,15,4.3,32,222,77,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,80,Indiana St,18-14,18,14,4.1,10,291,82,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,81,Virginia Tech,13-19,13,19,4.1,49,304,83,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,82,Texas A&M,18-15,18,15,4.1,73,289,84,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,83,Richmond,18-14,18,14,4.1,63,333,80,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,84,Dayton,17-14,17,14,4.0,55,211,85,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,85,Georgia Tech,16-15,16,15,4.0,75,302,79,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,86,UMass,20-10,20,10,3.8,13,171,88,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,87,Air Force,17-13,17,13,3.8,86,329,86,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,88,Drake,14-17,14,17,3.8,14,151,87,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,89,Washington St,13-19,13,19,3.8,77,299,89,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,90,G Washington,13-17,13,17,3.8,52,191,92,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,91,Oregon St,14-18,14,18,3.7,35,223,91,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,92,Memphis,28-4,28,4,3.7,10,305,90,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,93,Arizona St,21-12,21,12,3.6,87,345,97,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,94,Saint Mary's,27-6,27,6,3.6,37,326,93,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,95,Wyoming,19-13,19,13,3.4,91,337,94,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,96,St Bonaventure,14-15,14,15,3.4,58,279,95,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,97,LSU,19-11,19,11,3.4,87,325,96,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,98,Utah,15-17,15,17,3.4,95,343,99,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,99,Nevada,12-19,12,19,3.2,19,219,98,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,100,DePaul,11-21,11,21,3.1,96,316,100,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,101,Rhode Island,8-21,8,21,3.0,40,246,101,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,102,Southern Miss,24-8,24,8,2.9,36,194,102,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,103,Evansville,18-14,18,14,2.9,4,213,103,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,104,BYU,21-11,21,11,2.6,31,213,104,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,105,Fordham,7-24,7,24,2.6,63,293,105,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,106,Auburn,9-23,9,23,2.6,75,263,106,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,107,Charlotte,21-10,21,10,2.2,103,295,112,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,108,Belmont,26-6,26,6,2.2,10,253,108,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,109,Duquesne,8-22,8,22,2.2,24,143,109,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,110,Denver,21-9,21,9,2.1,32,133,107,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,111,UTEP,18-13,18,13,2.1,7,129,110,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,112,Detroit Mercy,20-12,20,12,2.0,50,326,111,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,113,Missouri St,11-22,11,22,1.7,91,345,113,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,114,S Illinois,14-17,14,17,1.3,113,341,114,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,115,Mississippi St,10-22,10,22,1.3,84,265,117,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,116,New Mexico St,22-10,22,10,1.3,17,159,115,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,117,Middle Tenn,28-5,28,5,1.2,8,302,116,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,118,UAB,16-17,16,17,1.2,71,326,119,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,119,Iona,20-13,20,13,1.1,60,196,118,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,120,Bradley,16-16,16,16,1.0,120,340,120,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,121,Akron,24-6,24,6,0.8,26,197,121,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,122,Ohio,23-8,23,8,0.8,29,325,122,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,123,Manhattan,14-18,14,18,0.7,2,155,123,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,124,Texas Tech,11-20,11,20,0.6,124,347,126,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,125,Canisius,18-13,18,13,0.5,57,307,124,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,126,UCF,20-11,20,11,0.3,33,181,127,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,127,TCU,11-21,11,21,0.3,126,328,128,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,128,South Carolina,14-18,14,18,0.3,123,316,130,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,129,Harvard,19-9,19,9,0.3,66,331,131,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,130,Santa Clara,21-11,21,11,0.3,82,334,129,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,131,Long Beach St,19-12,19,12,0.2,23,327,133,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,132,Drexel,13-18,13,18,0.2,28,137,132,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,133,San Francisco,15-16,15,16,0.1,42,226,125,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,134,Valparaiso,26-7,26,7,0.1,105,291,134,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,135,Davidson,26-7,26,7,0.1,11,307,136,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,136,George Mason,18-14,18,14,0.1,29,141,135,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,137,UT Arlington,18-12,18,12,0.1,56,167,139,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,138,Green Bay,18-15,18,15,0.0,66,337,137,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,139,Bucknell,28-5,28,5,0.0,35,140,138,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,140,Tulsa,17-14,17,14,-0.1,86,335,142,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,141,Marshall,13-19,13,19,-0.2,75,319,141,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,142,San Diego,16-18,16,18,-0.3,141,336,143,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,143,Idaho,12-18,12,18,-0.3,102,245,150,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,144,Princeton,17-11,17,11,-0.3,57,155,144,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,145,Pacific,20-12,20,12,-0.3,28,345,140,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,146,Utah St,21-10,21,10,-0.3,90,299,145,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,147,Delaware,19-14,19,14,-0.3,5,191,146,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,148,Rider,18-14,18,14,-0.3,119,250,147,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,149,N Dakota St,24-9,24,9,-0.3,53,322,148,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,150,UC Irvine,19-14,19,14,-0.4,51,240,149,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,151,Niagara,19-13,19,13,-0.4,31,222,151,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,152,Fairfield,19-15,19,15,-0.5,64,204,153,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,153,Loyola Mymt,11-23,11,23,-0.6,153,325,154,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,154,Tennessee St,18-14,18,14,-0.6,7,208,156,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,155,E Carolina,18-12,18,12,-0.7,99,346,155,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,156,Loyola MD,21-11,21,11,-0.7,119,318,157,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,157,Louisiana Tech,26-6,26,6,-0.7,44,266,152,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,158,Yale,14-17,14,17,-0.7,64,215,158,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,159,Oakland,16-16,16,16,-0.8,33,324,159,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,160,Illinois Chicago,17-15,17,15,-0.8,69,326,160,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,161,Kent St,20-12,20,12,-0.9,51,208,161,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,162,Lehigh,21-9,21,9,-1.0,1,164,162,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,163,Buffalo,14-20,14,20,-1.1,57,196,165,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
2013,03/15/2013,164,Marist,10-21,10,21,-1.1,76,289,163,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2013
