season_year,snapshot_date,rank,team,record,wins,losses,rating,hi,lo,last,source_url
2012,03/15/2012,13,Texas,20-13,20,13,12.3,8,229,13,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,14,Purdue,21-12,21,12,12.2,7,140,14,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,15,Florida St,24-9,24,9,12.2,9,291,15,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,16,Georgetown,23-8,23,8,12.1,9,260,17,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,17,Kansas St,21-10,21,10,12.1,9,324,16,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,18,Louisville,26-9,26,9,12.0,6,255,19,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,19,Vanderbilt,24-10,24,10,11.9,7,141,18,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,20,Marquette,25-7,25,7,11.9,6,176,20,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,21,Syracuse,31-2,31,2,11.8,5,226,21,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,22,UConn,20-13,20,13,11.3,8,222,22,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,23,Illinois,17-15,17,15,11.2,14,325,23,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,24,Northwestern,19-13,19,13,11.1,19,317,24,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,25,Iowa St,22-10,22,10,10.9,23,189,25,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,26,Notre Dame,22-11,22,11,10.8,17,242,26,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,27,West Virginia,19-13,19,13,10.8,14,169,27,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,28,Minnesota,20-14,20,14,10.7,25,181,32,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,29,Oklahoma St,15-18,15,18,10.5,22,286,28,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,30,Cincinnati,24-10,24,10,10.4,22,330,29,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,31,Villanova,13-19,13,19,10.4,20,286,31,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,32,Alabama,21-11,21,11,10.3,13,254,30,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,33,NC State,22-12,22,12,10.2,12,181,34,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,34,Virginia,22-9,22,9,10.2,32,325,35,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,35,S Florida,21-13,21,13,10.1,33,272,36,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,36,Miami,20-12,20,12,10.0,26,272,33,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,37,Virginia Tech,16-17,16,17,9.7,16,236,39,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,38,Temple,24-7,24,7,9.6,7,77,38,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,39,Iowa,18-16,18,16,9.5,38,338,41,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,40,Memphis,26-8,26,8,9.5,4,42,40,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,41,Pittsburgh,18-16,18,16,9.5,5,235,37,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,42,Seton Hall,21-12,21,12,9.5,24,239,42,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,43,Tennessee,19-14,19,14,9.4,33,339,43,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,44,Georgia,15-17,15,17,9.3,40,242,44,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,45,Xavier,21-12,21,12,9.3,17,293,45,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,46,Nebraska,12-18,12,18,9.3,38,259,48,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,47,Oklahoma,15-16,15,16,9.2,33,334,46,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,48,UNLV,26-8,26,8,9.2,10,317,47,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,49,Penn St,12-20,12,20,9.0,46,318,49,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,50,California,24-10,24,10,8.8,23,263,51,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,51,Wichita St,27-5,27,5,8.7,16,258,52,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,52,Mississippi,20-14,20,14,8.7,49,337,50,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,53,LSU,18-15,18,15,8.6,44,231,53,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,54,Saint Joseph's,20-14,20,14,8.5,21,190,54,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,55,Rutgers,14-18,14,18,8.4,47,278,58,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,56,Saint Louis,25-7,25,7,8.4,37,305,55,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,57,Marshall,21-14,21,14,8.3,21,332,56,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,58,New Mexico,27-6,27,6,8.2,34,299,59,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,59,St John's,13-19,13,19,8.2,55,286,60,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,60,Texas A&M,14-18,14,18,8.1,15,301,61,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,61,Arizona,23-12,23,12,8.1,20,146,57,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,62,Washington,22-10,22,10,8.0,11,213,62,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,63,UCLA,19-14,19,14,7.9,21,261,63,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,64,Colorado St,20-11,20,11,7.9,51,242,64,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,65,Providence,15-17,15,17,7.9,61,278,68,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,66,Maryland,17-15,17,15,7.8,24,217,66,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,67,Creighton,28-5,28,5,7.8,17,300,67,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,68,St Bonaventure,20-11,20,11,7.8,13,261,65,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,69,Dayton,20-13,20,13,7.8,37,301,69,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,70,N Iowa,20-13,20,13,7.7,14,122,78,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,71,San Diego St,26-7,26,7,7.7,27,276,70,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,72,Mississippi St,21-12,21,12,7.6,52,267,71,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,73,Oregon,23-9,23,9,7.6,4,140,72,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,74,Gonzaga,25-6,25,6,7.6,19,234,73,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,75,Richmond,16-16,16,16,7.5,49,248,74,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,76,Stanford,22-11,22,11,7.4,22,281,75,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,77,Clemson,16-15,16,15,7.4,34,269,76,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,78,Colorado,23-11,23,11,7.2,67,338,77,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,79,Missouri St,16-16,16,16,7.2,21,166,83,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,80,La Salle,21-13,21,13,7.2,23,301,79,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,81,South Carolina,10-21,10,21,7.2,76,270,82,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,82,UMass,23-11,23,11,7.2,69,277,80,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,83,Duquesne,16-15,16,15,7.1,11,136,81,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,84,Georgia Tech,11-20,11,20,7.0,48,318,84,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,85,UAB,15-16,15,16,6.9,29,187,85,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,86,USC,6-26,6,26,6.7,31,245,87,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,87,Charlotte,13-17,13,17,6.7,37,291,88,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,88,Long Beach St,25-8,25,8,6.6,5,273,89,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,89,BYU,26-8,26,8,6.6,14,252,92,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,90,Oregon St,20-14,20,14,6.6,57,328,86,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,91,Akron,22-12,22,12,6.6,19,196,90,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,92,DePaul,12-19,12,19,6.5,88,319,93,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,93,G Washington,10-21,10,21,6.5,65,307,91,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,94,Southern Miss,25-8,25,8,6.4,32,336,94,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,95,Tulsa,17-14,17,14,6.3,49,265,95,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,96,Illinois St,21-13,21,13,6.3,88,254,103,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,97,Arkansas,18-14,18,14,6.2,69,319,97,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,98,Texas Tech,8-23,8,23,6.1,94,318,98,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,99,Washington St,16-16,16,16,6.1,11,171,96,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,100,Saint Mary's,27-5,27,5,6.1,18,304,99,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,101,Buffalo,19-10,19,10,6.1,49,287,104,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,102,Boise St,13-17,13,17,6.0,95,338,100,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,103,Auburn,15-16,15,16,6.0,98,345,101,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,104,Belmont,27-7,27,7,6.0,1,104,102,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,105,UCF,22-11,22,11,5.8,11,329,109,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,106,TCU,18-14,18,14,5.7,58,323,105,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,107,Wake Forest,13-18,13,18,5.7,84,301,107,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,108,VCU,28-6,28,6,5.7,49,294,111,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,109,UTEP,15-17,15,17,5.6,77,254,108,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,110,Evansville,16-16,16,16,5.6,48,316,113,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,111,Rhode Island,7-24,7,24,5.6,3,167,110,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,112,Drake,18-15,18,15,5.4,94,336,106,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,113,Iona,25-8,25,8,5.4,8,116,114,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,114,Indiana St,18-15,18,15,5.4,87,250,115,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,115,Wyoming,21-11,21,11,5.4,112,330,112,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,116,Cleveland St,22-11,22,11,5.3,10,120,116,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,117,Old Dominion,21-13,21,13,5.2,58,246,117,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,118,Boston College,9-22,9,22,5.0,76,312,118,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,119,Princeton,20-11,20,11,4.7,39,165,124,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,120,Middle Tenn,26-6,26,6,4.7,55,182,119,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,121,Harvard,26-4,26,4,4.6,20,321,121,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,122,Ohio,27-7,27,7,4.6,21,287,123,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,123,Arizona St,10-21,10,21,4.6,93,279,120,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,124,Butler,21-14,21,14,4.6,32,233,122,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,125,Bowling Green,16-16,16,16,4.5,96,309,126,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,126,Penn,20-12,20,12,4.5,83,283,125,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,127,Drexel,28-6,28,6,4.5,41,187,128,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,128,Davidson,25-7,25,7,4.4,17,311,127,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,129,Fairfield,20-14,20,14,4.4,42,213,129,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,130,Miami OH,9-21,9,21,4.3,15,202,130,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,131,S Illinois,8-23,8,23,4.2,127,342,132,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,132,E Carolina,15-16,15,16,4.1,131,312,131,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,133,Northeastern,14-17,14,17,4.1,12,201,134,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,134,Kent St,21-11,21,11,4.1,8,164,133,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,135,NC Wilmington,10-21,10,21,4.1,19,230,135,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,136,George Mason,24-9,24,9,4.0,55,292,136,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,137,Bradley,7-25,7,25,4.0,110,329,137,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,138,Rice,18-15,18,15,3.8,130,345,139,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,139,Florida Atlantic,11-19,11,19,3.8,20,201,138,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,140,Bucknell,25-9,25,9,3.8,11,183,158,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,141,Milwaukee,20-14,20,14,3.7,77,342,141,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,142,Cornell,12-16,12,16,3.6,40,238,142,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,143,Air Force,13-16,13,16,3.6,117,338,140,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,144,W Michigan,14-20,14,20,3.6,8,150,144,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,145,Green Bay,15-15,15,15,3.6,24,322,147,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,146,New Mexico St,26-9,26,9,3.5,24,193,146,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,147,Denver,22-9,22,9,3.5,33,268,145,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,148,Oral Roberts,27-7,27,7,3.5,21,208,143,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,149,Detroit Mercy,22-13,22,13,3.5,64,314,149,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,150,Valparaiso,22-12,22,12,3.5,12,175,159,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,151,Loyola Mymt,20-12,20,12,3.4,45,235,148,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,152,Fordham,10-19,10,19,3.4,3,315,150,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,153,UCSB,20-11,20,11,3.3,65,341,153,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,154,Utah,6-25,6,25,3.3,120,337,151,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,155,SMU,13-19,13,19,3.3,151,330,152,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,156,Mercer,23-11,23,11,3.2,58,336,154,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,157,S Dakota St,27-7,27,7,3.2,34,194,156,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,158,Portland,7-24,7,24,3.2,21,187,155,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,159,Jacksonville,8-22,8,22,3.1,13,204,157,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,160,Delaware,18-14,18,14,3.1,92,250,163,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,161,Oakland,18-15,18,15,3.1,9,163,161,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,162,E Tennessee St,17-14,17,14,3.1,8,186,160,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,163,Hofstra,10-22,10,22,3.1,76,247,162,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
2012,03/15/2012,164,Georgia St,22-11,22,11,2.9,11,286,164,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2012
