season_year,snapshot_date,rank,team,record,wins,losses,rating,hi,lo,last,source_url
2023,03/15/2023,339,UT Martin,19-14,19,14,-7.5,72,346,339,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,340,McNeese,11-23,11,23,-7.5,269,360,340,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,341,Stonehill,14-17,14,17,-7.5,28,353,341,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,342,C Connecticut,10-22,10,22,-7.6,79,351,342,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,343,Delaware St,6-24,6,24,-7.9,62,362,343,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,344,E Illinois,9-22,9,22,-8.0,38,359,344,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,345,Merrimack,18-16,18,16,-8.0,37,345,345,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,346,Lindenwood,11-21,11,21,-8.0,24,358,346,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,347,Alabama A&M,15-18,15,18,-8.1,130,356,347,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,348,IU Indy,5-27,5,27,-8.2,20,363,348,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,349,Florida A&M,7-22,7,22,-8.3,31,356,349,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,350,AR-Pine Bluff,10-21,10,21,-8.3,39,352,350,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,351,Tennessee St,18-14,18,14,-8.7,253,360,351,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,352,Bethune,12-20,12,20,-8.7,2,356,352,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,353,St Francis PA,13-18,13,18,-8.8,68,353,353,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,354,Wagner,15-13,15,13,-8.8,29,356,354,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,355,Sacred Heart,16-17,16,17,-8.8,114,356,355,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,356,New Orleans,12-20,12,20,-9.0,32,361,356,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,357,F Dickinson,19-15,19,15,-9.1,79,357,357,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,358,Incarnate Word,12-19,12,19,-9.7,267,362,358,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,359,LIU,3-26,3,26,-10.0,9,360,359,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,360,Lamar,9-22,9,22,-10.1,320,363,360,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,361,Hou Christian,10-22,10,22,-10.2,74,363,361,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,362,St Fran (NY),14-16,14,16,-10.5,275,363,362,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
2023,03/15/2023,363,Hartford,5-23,5,23,-10.8,157,363,363,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2023
