season_year,snapshot_date,rank,team,record,wins,losses,rating,hi,lo,last,source_url
2015,03/15/2015,80,UMass,17-15,17,15,3.7,30,166,79,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,81,Cincinnati,22-10,22,10,3.6,41,298,80,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,82,La Salle,17-16,17,16,3.4,44,222,82,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,83,Temple,23-10,23,10,3.3,30,163,87,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,84,Wichita St,28-4,28,4,3.3,10,141,84,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,85,USC,12-20,12,20,3.3,83,248,83,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,86,Dayton,25-7,25,7,3.2,35,334,88,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,87,Washington St,13-18,13,18,3.2,21,216,85,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,88,Oregon St,17-14,17,14,3.1,86,342,86,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,89,Long Beach St,16-17,16,17,2.9,5,129,89,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,90,N Iowa,30-3,30,3,2.9,37,281,91,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,91,UNLV,18-15,18,15,2.9,37,202,90,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,92,San Diego,15-16,15,16,2.8,32,170,92,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,93,Virginia Tech,11-22,11,22,2.8,89,341,93,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,94,Memphis,18-14,18,14,2.8,1,109,94,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,95,Rhode Island,22-9,22,9,2.7,57,343,97,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,96,Saint Mary's,21-9,21,9,2.5,56,332,96,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,97,Boise St,25-8,25,8,2.5,24,137,95,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,98,Illinois St,21-12,21,12,2.3,64,216,98,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,99,Tulsa,22-10,22,10,2.3,49,226,100,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,100,Mississippi St,13-19,13,19,2.2,96,336,99,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,101,George Mason,9-22,9,22,2.0,79,266,101,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,102,Buffalo,23-9,23,9,1.8,21,200,102,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,103,Saint Joseph's,13-18,13,18,1.7,102,288,103,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,104,Pepperdine,18-13,18,13,1.7,97,273,104,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,105,Colorado St,27-6,27,6,1.7,59,249,105,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,106,St Bonaventure,18-13,18,13,1.6,100,317,106,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,107,Loyola Mymt,8-23,8,23,1.6,89,286,107,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,108,New Mexico,15-16,15,16,1.4,71,278,108,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,109,San Francisco,14-18,14,18,1.3,97,350,109,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,110,Portland,17-15,17,15,1.2,105,319,110,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,111,Toledo,20-13,20,13,1.1,9,255,111,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,112,Yale,22-10,22,10,1.1,54,195,112,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,113,UCSB,19-13,19,13,0.8,2,113,113,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,114,Santa Clara,14-18,14,18,0.7,104,288,114,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,115,Wyoming,24-9,24,9,0.5,78,321,121,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,116,Fordham,10-21,10,21,0.4,115,333,115,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,117,Charlotte,14-18,14,18,0.3,13,161,116,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,118,Harvard,22-7,22,7,0.3,49,307,123,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,119,Utah St,18-13,18,13,0.2,82,244,118,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,120,Cal Poly,13-16,13,16,0.2,84,310,117,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,121,UC Irvine,21-12,21,12,0.2,34,304,120,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,122,Fresno St,15-17,15,17,0.2,89,197,119,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,123,Evansville,19-12,19,12,0.1,81,318,122,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,124,Green Bay,24-8,24,8,0.0,26,339,124,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,125,Northeastern,23-11,23,11,-0.1,40,164,125,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,126,William & Mary,20-12,20,12,-0.2,3,251,126,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,127,Ohio,10-20,10,20,-0.2,125,316,128,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,128,Duquesne,12-19,12,19,-0.2,125,350,127,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,129,Loyola Chi,19-13,19,13,-0.4,127,351,129,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,130,Oakland,16-16,16,16,-0.4,11,216,131,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,131,Akron,21-14,21,14,-0.4,57,320,130,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,132,W Michigan,20-13,20,13,-0.4,109,342,132,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,133,Indiana St,15-16,15,16,-0.5,124,285,133,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,134,Iona,26-8,26,8,-0.5,23,151,134,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,135,Old Dominion,24-7,24,7,-0.5,58,216,135,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,136,Cleveland St,18-14,18,14,-0.6,48,250,137,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,137,S Florida,9-23,9,23,-0.6,118,341,136,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,138,UTEP,22-10,22,10,-0.6,26,241,138,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,139,Pacific,12-19,12,19,-0.7,60,293,139,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,140,American,17-16,17,16,-0.8,44,178,141,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,141,Saint Louis,11-21,11,21,-0.8,87,327,140,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,142,Georgia St,23-9,23,9,-0.8,13,298,144,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,143,Drake,9-22,9,22,-0.8,64,246,142,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,144,UAB,19-15,19,15,-0.8,126,322,148,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,145,Kent St,21-11,21,11,-0.8,137,324,143,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,146,N Illinois,14-16,14,16,-0.9,144,347,145,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,147,Middle Tenn,19-16,19,16,-0.9,130,339,146,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,148,NC Wilmington,18-13,18,13,-0.9,32,187,147,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,149,Louisiana Tech,25-8,25,8,-0.9,68,264,149,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,150,Bowling Green,20-11,20,11,-1.0,126,282,150,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,151,Columbia,13-15,13,15,-1.0,78,260,152,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,152,Detroit Mercy,15-18,15,18,-1.0,79,320,151,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,153,Missouri St,11-20,11,20,-1.0,128,338,153,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,154,C Michigan,23-8,23,8,-1.2,147,347,168,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,155,Manhattan,19-13,19,13,-1.2,8,197,154,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,156,Dartmouth,14-14,14,14,-1.2,33,278,155,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,157,W Kentucky,20-12,20,12,-1.2,67,296,158,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,158,Tulane,15-16,15,16,-1.2,111,343,156,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,159,Bradley,9-24,9,24,-1.2,149,332,159,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,160,Cornell,13-17,13,17,-1.2,130,323,157,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,161,E Carolina,14-19,14,19,-1.3,160,339,160,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,162,Canisius,16-14,16,14,-1.3,59,248,161,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,163,Air Force,14-17,14,17,-1.3,115,313,162,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
2015,03/15/2015,164,Princeton,16-14,16,14,-1.4,97,235,164,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2015
