season_year,snapshot_date,rank,team,record,wins,losses,rating,hi,lo,last,source_url
2009,03/15/2009,83,Arkansas,14-16,14,16,10.8,30,278,83,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,84,Alabama,18-14,18,14,10.7,51,324,84,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,85,Rhode Island,22-10,22,10,10.5,24,168,85,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,86,Miami OH,17-13,17,13,10.4,3,176,87,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,87,Cleveland St,25-10,25,10,10.3,26,174,86,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,88,TCU,14-17,14,17,10.2,46,214,88,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,89,Saint Mary's,26-6,26,6,10.2,49,341,89,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,90,Duquesne,21-12,21,12,10.1,47,328,92,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,91,Colorado St,9-21,9,21,10.0,84,322,90,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,92,Rutgers,11-21,11,21,10.0,89,333,91,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,93,UMass,12-18,12,18,9.7,37,311,93,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,94,Saint Joseph's,17-15,17,15,9.7,48,200,94,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,95,Dayton,26-7,26,7,9.7,85,341,95,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,96,Georgia,12-20,12,20,9.7,96,336,97,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,97,N Iowa,23-10,23,10,9.7,92,288,96,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,98,Colorado,9-22,9,22,9.6,95,338,98,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,99,Charlotte,11-20,11,20,9.6,53,224,99,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,100,S Illinois,13-18,13,18,9.5,62,313,100,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,101,Oral Roberts,16-15,16,15,9.5,23,167,101,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,102,Creighton,26-7,26,7,9.4,18,136,102,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,103,Green Bay,22-10,22,10,9.3,28,183,103,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,104,Wright St,20-13,20,13,9.2,56,153,104,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,105,Southern Miss,15-17,15,17,9.2,67,328,105,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,106,Bradley,18-14,18,14,9.1,48,211,106,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,107,Illinois St,24-9,24,9,9.0,81,315,107,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,108,Siena,26-7,26,7,9.0,11,286,109,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,109,Marshall,15-17,15,17,8.9,84,320,108,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,110,Davidson,26-7,26,7,8.9,9,297,110,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,111,Wichita St,16-16,16,16,8.8,49,343,111,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,112,UCF,17-14,17,14,8.8,9,239,112,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,113,Wyoming,19-13,19,13,8.7,113,334,113,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,114,Nevada,21-12,21,12,8.7,28,220,119,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,115,New Mexico St,17-15,17,15,8.5,27,333,114,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,116,Rice,10-22,10,22,8.5,113,305,115,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,117,La Salle,18-13,18,13,8.5,61,235,118,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,118,Illinois Chicago,16-15,16,15,8.5,57,278,117,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,119,Oakland,22-12,22,12,8.5,2,141,116,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,120,Indiana St,11-21,11,21,8.5,70,241,120,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,121,VCU,24-9,24,9,8.4,31,336,121,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,122,Richmond,18-15,18,15,8.4,47,326,122,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,123,Evansville,17-13,17,13,8.3,79,321,123,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,124,Utah St,30-4,30,4,8.3,51,307,126,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,125,Missouri St,11-20,11,20,8.3,32,192,124,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,126,Portland,19-12,19,12,8.2,57,243,125,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,127,Northeastern,18-12,18,12,8.2,22,165,127,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,128,SMU,9-21,9,21,8.1,14,327,128,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,129,Buffalo,21-11,21,11,8.1,36,217,132,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,130,Texas A&M-CC,18-15,18,15,8.1,78,324,129,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,131,Valparaiso,9-22,9,22,8.0,64,335,130,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,132,Drake,17-15,17,15,8.0,34,259,131,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,133,Milwaukee,17-14,17,14,7.9,120,321,133,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,134,N Dakota St,26-6,26,6,7.8,62,335,134,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,135,Santa Clara,16-17,16,17,7.7,68,333,135,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,136,Tulane,14-17,14,17,7.7,60,303,136,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,137,Akron,23-12,23,12,7.7,29,295,141,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,138,G Washington,10-18,10,18,7.7,128,243,137,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,139,Kent St,19-14,19,14,7.6,43,316,138,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,140,Saint Louis,18-14,18,14,7.6,51,320,139,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,141,Detroit Mercy,7-23,7,23,7.6,6,198,140,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,142,Idaho St,13-19,13,19,7.5,48,303,142,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,143,Sam Houston,17-12,17,12,7.4,31,246,143,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,144,George Mason,22-10,22,10,7.4,17,175,145,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,145,San Diego,16-16,16,16,7.4,14,155,144,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,146,E Carolina,13-17,13,17,7.4,125,313,146,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,147,Ohio,15-17,15,17,7.4,18,311,147,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,148,Idaho,16-15,16,15,7.3,107,336,148,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,149,Long Beach St,15-15,15,15,7.3,2,309,149,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,150,CS Northridge,17-13,17,13,7.3,61,286,152,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,151,Niagara,26-8,26,8,7.3,44,265,150,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,152,SF Austin,23-7,23,7,7.2,29,310,151,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,153,W Kentucky,24-8,24,8,7.1,31,156,153,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,154,Centenary,8-23,8,23,6.8,7,298,154,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,155,UT Arlington,16-14,16,14,6.8,132,331,155,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,156,Youngstown St,11-19,11,19,6.6,93,317,157,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,157,Drexel,15-14,15,14,6.6,58,231,158,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,158,Boise St,19-12,19,12,6.6,119,328,156,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,159,San Jose St,13-17,13,17,6.6,63,263,159,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,160,Weber St,21-9,21,9,6.5,18,188,160,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,161,Fresno St,13-21,13,21,6.5,121,315,161,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,162,San Francisco,11-19,11,19,6.5,35,212,162,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,163,Air Force,10-21,10,21,6.5,111,339,163,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
2009,03/15/2009,164,Old Dominion,21-10,21,10,6.4,13,235,164,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2009
