season_year,snapshot_date,rank,team,record,wins,losses,rating,hi,lo,last,source_url
2018,03/15/2018,24,Arkansas,23-11,23,11,9.4,8,193,24,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,25,Oklahoma St,20-14,20,14,9.4,21,320,25,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,26,Creighton,21-11,21,11,9.3,9,194,26,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,27,Louisville,21-13,21,13,9.3,13,299,27,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,28,Kansas St,22-11,22,11,9.3,23,317,28,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,29,Marquette,20-13,20,13,8.9,4,253,29,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,30,Georgia,18-15,18,15,8.9,29,332,31,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,31,Providence,21-13,21,13,8.9,24,266,30,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,32,Ohio St,24-8,24,8,8.9,18,301,32,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,33,Wisconsin,15-18,15,18,8.9,5,275,33,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,34,Vanderbilt,12-20,12,20,8.9,13,261,34,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,35,Notre Dame,21-14,21,14,8.7,3,147,35,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,36,Virginia Tech,21-11,21,11,8.6,34,301,36,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,37,Iowa St,13-18,13,18,8.6,16,114,37,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,38,Missouri,20-12,20,12,8.5,18,128,38,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,39,Florida St,20-11,20,11,8.5,22,300,39,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,40,St John's,16-17,16,17,8.3,33,311,40,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,41,Maryland,19-13,19,13,8.2,26,201,41,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,42,Miami,22-9,22,9,8.2,20,308,42,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,43,Auburn,25-7,25,7,8.1,36,323,43,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,44,Cincinnati,30-4,30,4,8.0,10,264,44,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,45,Wichita St,25-7,25,7,8.0,3,190,45,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,46,LSU,18-14,18,14,7.8,39,341,46,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,47,Indiana,16-15,16,15,7.8,29,230,48,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,48,Syracuse,21-13,21,13,7.7,36,263,50,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,49,Penn St,22-13,22,13,7.7,40,251,47,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,50,South Carolina,17-16,17,16,7.7,49,164,49,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,51,Northwestern,15-17,15,17,7.6,28,221,51,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,52,Mississippi,12-20,12,20,7.5,45,156,52,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,53,Temple,17-16,17,16,7.3,5,93,56,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,54,NC State,21-11,21,11,7.3,49,346,53,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,55,Iowa,14-19,14,19,7.2,38,345,54,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,56,DePaul,11-20,11,20,7.1,14,119,55,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,57,Nebraska,22-11,22,11,7.0,44,287,61,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,58,Boston College,19-16,19,16,6.9,54,348,58,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,59,Wake Forest,11-20,11,20,6.9,42,162,59,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,60,UCLA,21-12,21,12,6.9,31,176,57,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,61,Arizona,27-7,27,7,6.9,2,248,60,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,62,Houston,26-7,26,7,6.8,56,337,62,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,63,Minnesota,15-17,15,17,6.6,21,248,63,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,64,Mississippi St,23-11,23,11,6.3,60,349,64,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,65,USC,24-11,24,11,6.1,18,263,65,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,66,Arizona St,20-12,20,12,6.1,13,312,68,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,67,Illinois,14-18,14,18,6.0,57,321,66,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,68,Georgia Tech,13-19,13,19,6.0,11,248,67,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,69,Gonzaga,30-4,30,4,5.8,1,297,69,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,70,Utah,20-11,20,11,5.4,39,337,70,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,71,Georgetown,15-15,15,15,5.4,70,350,71,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,72,Stanford,19-15,19,15,5.0,58,262,72,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,73,Colorado,17-15,17,15,4.9,60,285,73,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,74,SMU,17-16,17,16,4.9,34,311,74,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,75,Rhode Island,25-7,25,7,4.8,2,168,75,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,76,Oregon,23-12,23,12,4.6,26,328,76,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,77,UConn,14-18,14,18,4.3,36,278,78,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,78,Nevada,27-7,27,7,4.3,29,223,77,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,79,Rutgers,15-19,15,19,4.2,77,349,79,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,80,Davidson,21-11,21,11,4.2,37,307,80,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,81,St Bonaventure,26-7,26,7,4.1,50,337,81,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,82,UCF,19-13,19,13,4.1,26,198,82,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,83,Pittsburgh,8-24,8,24,3.9,74,208,83,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,84,Washington,21-12,21,12,3.7,32,171,85,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,85,San Diego St,22-10,22,10,3.7,61,317,84,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,86,Oregon St,16-16,16,16,3.5,85,297,86,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,87,Middle Tenn,25-7,25,7,3.0,23,308,87,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,88,Boise St,23-9,23,9,3.0,72,340,88,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,89,BYU,24-11,24,11,2.7,68,335,90,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,90,Washington St,12-19,12,19,2.6,89,327,89,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,91,Richmond,12-20,12,20,2.4,53,217,91,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,92,Tulsa,19-12,19,12,2.4,77,241,92,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,93,W Kentucky,25-10,25,10,2.3,53,324,95,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,94,Illinois St,18-15,18,15,2.3,10,119,93,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,95,Saint Joseph's,16-16,16,16,2.3,62,138,94,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,96,New Mexico,19-15,19,15,2.2,78,333,96,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,97,La Salle,13-19,13,19,2.1,45,213,97,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,98,VCU,18-15,18,15,2.0,36,333,98,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,99,Dayton,14-17,14,17,2.0,68,195,99,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,100,N Iowa,16-16,16,16,2.0,4,174,100,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,101,Wyoming,20-13,20,13,1.9,38,230,101,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,102,California,8-24,8,24,1.7,101,302,102,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,103,Saint Mary's,29-5,29,5,1.7,17,223,103,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,104,Memphis,21-13,21,13,1.6,26,233,106,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,105,Utah St,17-17,17,17,1.6,74,201,104,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,106,Fresno St,21-11,21,11,1.6,83,345,105,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,107,UNLV,20-13,20,13,1.5,103,347,107,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,108,Saint Louis,17-16,17,16,1.3,104,330,108,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,109,Tulane,14-17,14,17,1.0,109,316,109,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,110,Loyola Chi,28-5,28,5,0.9,84,318,110,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,111,G Washington,15-18,15,18,0.8,86,311,111,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,112,Northeastern,23-10,23,10,0.7,83,241,112,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,113,Harvard,18-14,18,14,0.6,91,315,124,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,114,Louisiana,27-7,27,7,0.5,18,201,132,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,115,UMass,13-20,13,20,0.5,109,264,114,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,116,Drake,17-16,17,16,0.4,110,349,115,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,117,Buffalo,26-8,26,8,0.4,63,241,117,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,118,Indiana St,13-18,13,18,0.4,22,222,119,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,119,Vermont,27-8,27,8,0.4,1,128,118,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,120,Monmouth,11-20,11,20,0.4,9,134,116,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,121,S Dakota St,28-6,28,6,0.4,60,275,113,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,122,Colorado St,11-21,11,21,0.3,98,292,121,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,123,New Mexico St,28-5,28,5,0.3,62,310,120,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,124,Bucknell,25-9,25,9,0.3,1,124,122,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,125,Valparaiso,15-17,15,17,0.2,122,341,125,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,126,Pacific,14-18,14,18,0.2,28,239,123,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,127,S Illinois,20-13,20,13,0.2,82,247,126,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,128,Missouri St,18-15,18,15,0.1,118,223,127,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,129,Bradley,20-13,20,13,0.1,125,245,128,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,130,Old Dominion,25-7,25,7,0.1,62,164,131,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,131,San Diego,19-13,19,13,0.0,128,334,130,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,132,UT Arlington,21-13,21,13,-0.1,15,274,134,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,133,George Mason,16-17,16,17,-0.1,107,269,133,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,134,Belmont,24-9,24,9,-0.1,36,140,135,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,135,Hofstra,19-12,19,12,-0.1,81,255,136,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,136,San Francisco,19-15,19,15,-0.1,98,341,129,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,137,William & Mary,19-12,19,12,-0.2,103,270,137,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,138,Furman,23-10,23,10,-0.2,43,332,138,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,139,Yale,16-15,16,15,-0.2,6,141,139,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,140,Princeton,13-16,13,16,-0.5,12,144,142,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,141,UC Irvine,18-17,18,17,-0.5,46,145,141,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,142,Iona,20-13,20,13,-0.5,20,142,140,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,143,Evansville,17-15,17,15,-0.5,139,314,143,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,144,E Tennessee St,25-9,25,9,-0.5,33,158,144,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,145,San Jose St,4-26,4,26,-0.6,142,342,145,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,146,Marshall,24-10,24,10,-0.7,124,315,146,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,147,Toledo,23-11,23,11,-0.8,90,254,147,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,148,N Kentucky,22-10,22,10,-0.8,96,245,149,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,149,UAB,20-13,20,13,-0.9,146,340,150,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,150,Mercer,19-14,19,14,-0.9,43,168,156,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,151,Rider,22-10,22,10,-0.9,114,274,148,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,152,NC Wilmington,11-21,11,21,-1.0,100,334,152,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,153,Louisiana Tech,17-16,17,16,-1.0,79,340,154,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,154,Fordham,9-22,9,22,-1.0,146,296,153,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,155,Towson,18-14,18,14,-1.2,89,191,155,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,156,Murray St,26-5,26,5,-1.2,128,312,158,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,157,Penn,24-8,24,8,-1.3,106,236,159,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,158,Air Force,12-19,12,19,-1.3,149,328,157,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,159,Georgia So,21-12,21,12,-1.3,51,167,160,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,160,Troy,16-17,16,17,-1.3,139,290,162,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,161,South Dakota,26-9,26,9,-1.3,94,321,151,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,162,NC Greensboro,27-7,27,7,-1.3,1,242,167,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,163,Charleston,26-7,26,7,-1.3,35,272,163,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
2018,03/15/2018,164,Ball St,19-13,19,13,-1.3,12,166,166,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2018
